ID,Image,Name,Nickname,Game,Archetype,Position,Element,Team,Power,Control,Technique,Pressure,Physical,Agility,Intelligence,Total,Age group,School year,Gender,Role
120,https://dxi4wb638ujep.cloudfront.net/1/k/x/s/xs5nbaorvvs.png,Cal Trops,Trops,Inazuma Eleven,Tension,MF,Forest,Shuriken,140,152,147,121,123,113,135,931,Middle School,Grade 9,Male,Player
121,https://dxi4wb638ujep.cloudfront.net/1/k/m/e/meiss_or4ce.png,Winston Falls,Spook,Inazuma Eleven,Rough Play,MF,Wind,Shuriken,140,152,147,121,123,113,135,931,Middle School,Grade 7,Male,Player
122,https://dxi4wb638ujep.cloudfront.net/1/k/g/r/grrz_i7jn80.png,Kevin Castle,Castle,Inazuma Eleven,Bond,GK,Wind,Shuriken,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
123,https://dxi4wb638ujep.cloudfront.net/1/k/e/8/e8o-flnjyhm.png,Sammy Igajima,Igajima,Inazuma Eleven,Breach,MF,Fire,Shuriken,140,152,147,121,123,113,135,931,Elder,-,Male,Manager
124,https://dxi4wb638ujep.cloudfront.net/1/k/_/x/_xzxavtxgje.png,Albert Green,Greeny,Inazuma Eleven,Counter-attack,GK,Fire,Farm,120,131,123,137,144,147,130,932,Middle School,Grade 8,Male,Player
125,https://dxi4wb638ujep.cloudfront.net/1/k/f/4/f4qetiy5zd0.png,Seward Hayseed,Hayseed,Inazuma Eleven,Bond,DF,Mountain,Farm,114,119,116,142,148,121,165,925,Middle School,Grade 7,Male,Player
126,https://dxi4wb638ujep.cloudfront.net/1/k/u/q/uqhl-3-dewc.png,Kent Work,Work,Inazuma Eleven,Justice,DF,Forest,Farm,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
127,https://dxi4wb638ujep.cloudfront.net/1/k/s/x/sxm5qusvb2c.png,Mark Hillvalley,Hillvalley,Inazuma Eleven,Rough Play,DF,Mountain,Farm,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
128,https://dxi4wb638ujep.cloudfront.net/1/k/d/z/dzxy9rkv2f0.png,Herb Sherman,Sherman,Inazuma Eleven,Counter-attack,DF,Fire,Farm,114,119,116,142,148,121,165,925,Middle School,Grade 9,Male,Player
129,https://dxi4wb638ujep.cloudfront.net/1/k/9/2/920tum_ddle.png,Joe Small,Milky,Inazuma Eleven,Justice,MF,Mountain,Farm,135,156,158,116,113,113,140,931,Middle School,Grade 9,Male,Player
130,https://dxi4wb638ujep.cloudfront.net/1/k/m/e/mefmdzznuws.png,Ike Steiner,Mother,Inazuma Eleven,Breach,MF,Forest,Farm,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
131,https://dxi4wb638ujep.cloudfront.net/1/k/4/0/406uy-afjpe.png,Orville Newman,Spray,Inazuma Eleven,Justice,MF,Fire,Farm,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
132,https://dxi4wb638ujep.cloudfront.net/1/k/j/c/jcl1fb8_kas.png,Tom Walters,Roast,Inazuma Eleven,Rough Play,MF,Mountain,Farm,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
133,https://dxi4wb638ujep.cloudfront.net/1/k/n/0/n0q4fa12f2m.png,Daniel Dawson,Dawson,Inazuma Eleven,Bond,MF,Wind,Farm,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
134,https://dxi4wb638ujep.cloudfront.net/1/k/w/c/wchzo_tmofk.png,Stuart Racoonfur,Muffs,Inazuma Eleven,Justice,FW,Forest,Farm,165,156,142,116,113,113,124,929,Middle School,Grade 7,Male,Player
135,https://dxi4wb638ujep.cloudfront.net/1/k/2/z/2zcs7imedlu.png,Lorne Mower,Mower,Inazuma Eleven,Breach,GK,Mountain,Farm,117,128,120,135,141,145,128,914,Middle School,Grade 9,Male,Player
136,https://dxi4wb638ujep.cloudfront.net/1/k/h/b/hbznwda-ww8.png,Homer Grower,Grower,Inazuma Eleven,Breach,DF,Mountain,Farm,114,119,116,142,148,121,165,925,Middle School,Grade 9,Male,Player
137,https://dxi4wb638ujep.cloudfront.net/1/k/f/6/f60r4ess1q8.png,Rolf Howells,Howells,Inazuma Eleven,Bond,DF,Wind,Farm,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
138,https://dxi4wb638ujep.cloudfront.net/1/k/0/s/0sfwv70oyju.png,Luke Lively,Lively,Inazuma Eleven,Tension,DF,Forest,Farm,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
139,https://dxi4wb638ujep.cloudfront.net/1/k/u/9/u9mfgmbgtdk.png,Ben Nevis,Nevis,Inazuma Eleven,Rough Play,DF,Wind,Farm,114,119,116,142,148,121,165,925,Middle School,Grade 7,Male,Player
140,https://dxi4wb638ujep.cloudfront.net/1/k/1/u/1u_foarz1sk.png,Turtle Newfield,Newfield,Inazuma Eleven,Counter-attack,MF,Wind,Farm,135,156,158,116,113,113,140,931,Adult,-,Male,Manager
141,https://dxi4wb638ujep.cloudfront.net/1/k/f/x/fxn30donyam.png,John Neville,Neville,Inazuma Eleven,Counter-attack,GK,Fire,Kirwood,117,128,120,135,141,145,128,914,Middle School,Grade 9,Male,Player
142,https://dxi4wb638ujep.cloudfront.net/1/k/_/4/_4ecna7ft68.png,Malcolm Night,Night,Inazuma Eleven,Counter-attack,DF,Fire,Kirwood,114,121,119,142,149,124,166,935,Middle School,Grade 8,Male,Player
143,https://dxi4wb638ujep.cloudfront.net/1/k/o/q/oq1jk_d_aju.png,Alfred Meenan,Meenan,Inazuma Eleven,Justice,DF,Forest,Kirwood,114,121,119,142,149,124,166,935,Middle School,Grade 7,Male,Player
144,https://dxi4wb638ujep.cloudfront.net/1/k/m/x/mxy_kmptfpu.png,Dan Mirthful,Mirthful,Inazuma Eleven,Rough Play,DF,Forest,Kirwood,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
145,https://dxi4wb638ujep.cloudfront.net/1/k/9/z/9zdejzppo88.png,Ricky Clover,Clover,Inazuma Eleven,Justice,DF,Mountain,Kirwood,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
146,https://dxi4wb638ujep.cloudfront.net/1/k/d/2/d2graechdcm.png,Toby Damian,Damian,Inazuma Eleven,Bond,MF,Wind,Kirwood,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
147,https://dxi4wb638ujep.cloudfront.net/1/k/s/e/serk376bwvk.png,York Nashmith,Nashmith,Inazuma Eleven,Justice,MF,Forest,Kirwood,135,158,159,119,113,113,141,938,Middle School,Grade 7,Male,Player
148,https://dxi4wb638ujep.cloudfront.net/1/k/y/0/y0usg255xqm.png,Zachary Moore,Moore,Inazuma Eleven,Breach,MF,Forest,Kirwood,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
149,https://dxi4wb638ujep.cloudfront.net/1/k/p/c/pcfzrjfd6jk.png,Marvin Murdock,Marvin,Inazuma Eleven,Rough Play,FW,Fire,Kirwood,166,158,142,119,113,113,126,937,Middle School,Grade 8,Male,Player
150,https://dxi4wb638ujep.cloudfront.net/1/k/h/0/h0e-xiwkbpe.png,Thomas Murdock,Thomas,Inazuma Eleven,Rough Play,FW,Wind,Kirwood,166,158,142,119,113,113,126,937,Middle School,Grade 8,Male,Player
151,https://dxi4wb638ujep.cloudfront.net/1/k/2/c/2c1fc3ww28s.png,Tyler Murdock,Tyler,Inazuma Eleven,Justice,FW,Mountain,Kirwood,166,158,142,119,113,113,126,937,Middle School,Grade 8,Male,Player
152,https://dxi4wb638ujep.cloudfront.net/1/k/w/z/wzwqpqf4dcc.png,Simon Calier,Calier,Inazuma Eleven,Tension,GK,Forest,Kirwood,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
153,https://dxi4wb638ujep.cloudfront.net/1/k/n/b/nbnlivjcuv0.png,Brody Gloom,Gloom,Inazuma Eleven,Breach,MF,Mountain,Kirwood,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
154,https://dxi4wb638ujep.cloudfront.net/1/k/l/6/l6gxmmxurp0.png,Victor Talis,Talis,Inazuma Eleven,Counter-attack,MF,Forest,Kirwood,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
155,https://dxi4wb638ujep.cloudfront.net/1/k/u/s/usr2hzxugac.png,Eren Middleton,Middleton,Inazuma Eleven,Bond,DF,Mountain,Kirwood,114,119,116,142,148,121,165,925,Middle School,Grade 9,Male,Player
156,https://dxi4wb638ujep.cloudfront.net/1/k/0/9/09ydyuicz6s.png,Peter Wells,Wells,Inazuma Eleven,Bond,DF,Wind,Kirwood,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
157,https://dxi4wb638ujep.cloudfront.net/1/k/v/7/v7cq7herayu.png,Seth Nichols,Nichols,Inazuma Eleven,Justice,DF,Wind,Kirwood,120,123,127,135,142,123,155,925,Adult,-,Male,Manager
158,https://dxi4wb638ujep.cloudfront.net/1/k/b/7/b7piycz2hdk.png,Paul Siddon,Poseidon,Inazuma Eleven,Breach,GK,Mountain,Zeus,119,130,123,133,144,152,131,932,Middle School,Grade 9,Male,Player
159,https://dxi4wb638ujep.cloudfront.net/1/k/7/u/7uk9hbs-y9u.png,Apollo Light,Apollo,Inazuma Eleven,Justice,DF,Forest,Zeus,121,126,128,138,144,124,156,937,Middle School,Grade 8,Male,Player
160,https://dxi4wb638ujep.cloudfront.net/1/k/k/8/k87cm-kefo8.png,Jeff Iron,Hephestus,Inazuma Eleven,Counter-attack,DF,Fire,Zeus,121,126,128,138,144,124,156,937,Middle School,Grade 9,Male,Player
161,https://dxi4wb638ujep.cloudfront.net/1/k/i/d/id8ainyoai8.png,Lane War,Ares,Inazuma Eleven,Bond,DF,Mountain,Zeus,121,126,128,138,144,124,156,937,Middle School,Grade 8,Male,Player
162,https://dxi4wb638ujep.cloudfront.net/1/k/5/1/51nhpy-s37u.png,Danny Wood,Dionysus,Inazuma Eleven,Bond,DF,Wind,Zeus,121,126,128,138,144,124,156,937,Middle School,Grade 7,Male,Player
163,https://dxi4wb638ujep.cloudfront.net/1/k/z/a/zauucflacbk.png,Artie Mishman,Artemis,Inazuma Eleven,Rough Play,MF,Wind,Zeus,141,152,149,123,124,113,135,937,Middle School,Grade 8,Male,Player
164,https://dxi4wb638ujep.cloudfront.net/1/k/o/y/oyf1x6tgvom.png,Arion Matlock,Hermes,Inazuma Eleven,Rough Play,MF,Forest,Zeus,141,152,149,123,124,113,135,937,Middle School,Grade 8,Male,Player
165,https://dxi4wb638ujep.cloudfront.net/1/k/c/y/cygta3ucixk.png,Wesley Knox,Athena,Inazuma Eleven,Justice,MF,Forest,Zeus,141,152,149,123,124,113,135,937,Middle School,Grade 7,Male,Player
166,https://dxi4wb638ujep.cloudfront.net/1/k/t/w/twrmtii4lkm.png,Jonas Demetrius,Demeter,Inazuma Eleven,Tension,FW,Fire,Zeus,166,158,142,119,113,113,126,937,Middle School,Grade 8,Male,Player
167,https://dxi4wb638ujep.cloudfront.net/1/k/d/y/dykb3jbxeis.png,Byron Love,Aphrody,Inazuma Eleven,Breach,MF,Forest,Zeus,145,156,152,127,128,119,140,967,Middle School,Grade 8,Male,Player
168,https://dxi4wb638ujep.cloudfront.net/1/k/y/w/yw7ga2nlp7e.png,Henry House,Hera,Inazuma Eleven,Bond,MF,Fire,Zeus,141,152,149,123,124,113,135,937,Middle School,Grade 9,Male,Player
169,https://dxi4wb638ujep.cloudfront.net/1/k/s/f/sfyvjrsdcb0.png,Iggy Russ,Icarus,Inazuma Eleven,Bond,GK,Wind,Zeus,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
170,https://dxi4wb638ujep.cloudfront.net/1/k/j/3/j3p0ku05xoc.png,Gus Heeley,Achilles,Inazuma Eleven,Bond,FW,Mountain,Zeus,155,151,137,121,119,112,134,929,Middle School,Grade 7,Male,Player
171,https://dxi4wb638ujep.cloudfront.net/1/k/h/w/hwuoknmv0uc.png,Harry Closs,Heracles,Inazuma Eleven,Counter-attack,DF,Fire,Zeus,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
172,https://dxi4wb638ujep.cloudfront.net/1/k/q/-/q-fjnyavzd0.png,Andy Chronic,Chronos,Inazuma Eleven,Breach,DF,Forest,Zeus,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
173,https://dxi4wb638ujep.cloudfront.net/1/k/w/r/wr880v1ns9e.png,Ned Yousef,Medusa,Inazuma Eleven,Justice,MF,Mountain,Zeus,135,156,158,116,113,113,140,931,Middle School,Grade 9,Male,Player
174,https://dxi4wb638ujep.cloudfront.net/1/k/9/5/95cfyipzc3u.png,Herman Muller,Muller,Inazuma Eleven,Justice,GK,Wind,Inazuma Kids,117,128,120,135,141,145,128,914,Elementary,-,Male,Player
175,https://dxi4wb638ujep.cloudfront.net/1/k/d/w/dw_wlv6r3xk.png,Keth Claus,Claus,Inazuma Eleven,Justice,DF,Wind,Inazuma Kids,114,119,116,142,148,121,165,925,Elementary,-,Male,Player
176,https://dxi4wb638ujep.cloudfront.net/1/k/s/-/s-ormqcrakm.png,Robert Silver,Silver,Inazuma Eleven,Rough Play,DF,Wind,Inazuma Kids,114,119,116,142,148,121,165,925,Elementary,-,Male,Player
177,https://dxi4wb638ujep.cloudfront.net/1/k/u/f/ufjnizohfim.png,Izzy Island,Izzy,Inazuma Eleven,Tension,DF,Forest,Inazuma Kids,120,123,127,135,142,123,155,925,Elementary,-,Male,Player
178,https://dxi4wb638ujep.cloudfront.net/1/k/f/3/f34slmo9yrk.png,Sothern Newman,Newman,Inazuma Eleven,Tension,DF,Mountain,Inazuma Kids,120,123,127,135,142,123,155,925,Elementary,-,Male,Player
179,https://dxi4wb638ujep.cloudfront.net/1/k/_/y/_ybz2rd1hxu.png,Irwin Hall,Hall,Inazuma Eleven,Counter-attack,MF,Forest,Inazuma Kids,135,156,158,116,113,113,140,931,Elementary,-,Male,Player
180,https://dxi4wb638ujep.cloudfront.net/1/k/o/w/owq4bu7pqc8.png,Taylor Higgins,Higgins,Inazuma Eleven,Bond,MF,Wind,Inazuma Kids,135,156,158,116,113,113,140,931,Elementary,-,Male,Player
181,https://dxi4wb638ujep.cloudfront.net/1/k/6/a/6avgqj4tn9u.png,Jamie Cool,Cool,Inazuma Eleven,Justice,MF,Wind,Inazuma Kids,140,152,147,121,123,113,135,931,Elementary,-,Male,Player
182,https://dxi4wb638ujep.cloudfront.net/1/k/l/y/lykbhcexgo8.png,Hans Randall,Randall,Inazuma Eleven,Bond,FW,Fire,Inazuma Kids,155,151,137,121,119,112,134,929,Elementary,-,Male,Player
183,https://dxi4wb638ujep.cloudfront.net/1/k/l/a/la_mddxebic.png,Michael Riverside,Riverside,Inazuma Eleven,Tension,MF,Mountain,Inazuma Kids,135,156,158,116,113,113,140,931,Elementary,-,Male,Player
184,https://dxi4wb638ujep.cloudfront.net/1/k/u/y/uyotwixksr0.png,Millie Moonlight,Millie,Inazuma Eleven,Counter-attack,FW,Forest,Inazuma Kids,166,158,142,119,113,113,126,937,Elementary,-,Female,Player
185,https://dxi4wb638ujep.cloudfront.net/1/k/0/d/0dtyj_eszxe.png,Karl Blue,Karl,Inazuma Eleven,Rough Play,MF,Mountain,Inazuma Kids,140,152,147,121,123,113,135,931,Elementary,-,Male,Player
186,https://dxi4wb638ujep.cloudfront.net/1/k/f/1/f1c5oaiw0cs.png,Theakston Plank,Plank,Inazuma Eleven,Breach,FW,Wind,Inazuma Kids,165,156,142,116,113,113,124,929,Elementary,-,Male,Player
187,https://dxi4wb638ujep.cloudfront.net/1/k/h/u/hublgzw6xes.png,Ken Cake,Cake,Inazuma Eleven,Justice,FW,Mountain,Inazuma Kids,165,156,142,116,113,113,124,929,Elementary,-,Male,Player
188,https://dxi4wb638ujep.cloudfront.net/1/k/2/8/28qenmwac3e.png,Mitch Grumble,Grumble,Inazuma Eleven,Breach,MF,Wind,Inazuma Kids,135,156,158,116,113,113,140,931,Elementary,-,Male,Player
189,https://dxi4wb638ujep.cloudfront.net/1/k/w/t/wtjxe7jipx0.png,Bart Grantham,Grantham,Inazuma Eleven,Tension,GK,Forest,Inazuma Kids,117,128,120,135,141,145,128,914,Elementary,-,Male,Player
190,https://dxi4wb638ujep.cloudfront.net/1/k/v/v/vvrzhm1aiie.png,Seymour Hillman,Hillman,Inazuma Eleven,Breach,GK,Mountain,Veteranos Inazuma Eleven,121,133,124,134,145,152,131,940,Adult,-,Male,Player
191,https://dxi4wb638ujep.cloudfront.net/1/k/p/a/paysyrasxo0.png,Charles Island,Island,Inazuma Eleven,Justice,DF,Forest,Veteranos Inazuma Eleven,114,121,119,142,149,124,166,935,Adult,-,Male,Player
192,https://dxi4wb638ujep.cloudfront.net/1/k/-/o/-odnfumo6bc.png,Garret Hairtown,Hairtown,Inazuma Eleven,Justice,DF,Wind,Veteranos Inazuma Eleven,114,119,116,142,148,121,165,925,Adult,-,Male,Player
193,https://dxi4wb638ujep.cloudfront.net/1/k/8/j/8jerx30e_dc.png,Arthur Sweet,Sweet,Inazuma Eleven,Bond,DF,Mountain,Veteranos Inazuma Eleven,114,121,119,142,149,124,166,935,Adult,-,Male,Player
194,https://dxi4wb638ujep.cloudfront.net/1/k/n/h/nh1wcis-su0.png,Peter Mildred,Butler,Inazuma Eleven,Justice,MF,Forest,Veteranos Inazuma Eleven,140,152,147,121,123,113,135,931,Adult,-,Male,Player
195,https://dxi4wb638ujep.cloudfront.net/1/k/t/o/towfpvn2noe.png,Josh Nathaniel,Nathaniel,Inazuma Eleven,Rough Play,MF,Forest,Veteranos Inazuma Eleven,140,152,147,121,123,113,135,931,Adult,-,Male,Player
196,https://dxi4wb638ujep.cloudfront.net/1/k/c/m/cmnkiqbmk9s.png,Edward Gladstone,Gladstone,Inazuma Eleven,Tension,MF,Fire,Veteranos Inazuma Eleven,135,156,158,116,113,113,140,931,Adult,-,Male,Player
197,https://dxi4wb638ujep.cloudfront.net/1/k/o/m/omy8tncutce.png,Tyler Thomas,Tailor,Inazuma Eleven,Tension,MF,Mountain,Veteranos Inazuma Eleven,135,156,158,116,113,113,140,931,Adult,-,Male,Player
198,https://dxi4wb638ujep.cloudfront.net/1/k/z/k/zkpd-ykuaxs.png,Joseph Yosemite,Barista,Inazuma Eleven,Counter-attack,FW,Wind,Veteranos Inazuma Eleven,165,156,142,116,113,113,124,929,Adult,-,Male,Player
199,https://dxi4wb638ujep.cloudfront.net/1/k/3/m/3myqkztdhdm.png,Ian Suffolk,Suffolk,Inazuma Eleven,Justice,MF,Fire,Veteranos Inazuma Eleven,135,156,158,116,113,113,140,931,Adult,-,Male,Player
200,https://dxi4wb638ujep.cloudfront.net/1/k/g/k/gkdxjmlnmuk.png,Constant Builder,Builder,Inazuma Eleven,Rough Play,FW,Fire,Veteranos Inazuma Eleven,156,152,138,123,120,113,135,937,Adult,-,Male,Player
201,https://dxi4wb638ujep.cloudfront.net/1/k/m/l/mlgea7-v5ou.png,Ted Poe,Poe,Inazuma Eleven,Counter-attack,FW,Forest,Veteranos Inazuma Eleven,165,156,142,116,113,113,124,929,Adult,-,Male,Player
202,https://dxi4wb638ujep.cloudfront.net/1/k/x/j/xjrl3eyvu98.png,Marshall Heart,Heart,Inazuma Eleven,Justice,FW,Wind,Veteranos Inazuma Eleven,155,151,137,121,119,112,134,929,Adult,-,Male,Player
203,https://dxi4wb638ujep.cloudfront.net/1/k/v/c/vcw5zdk5r78.png,Dom Foreman,Foreman,Inazuma Eleven,Bond,MF,Mountain,Veteranos Inazuma Eleven,140,152,147,121,123,113,135,931,Adult,-,Male,Player
204,https://dxi4wb638ujep.cloudfront.net/1/k/k/q/kqny0isd8iu.png,Slot MacHines,MacHines,Inazuma Eleven,Rough Play,DF,Fire,Veteranos Inazuma Eleven,114,119,116,142,148,121,165,925,Adult,-,Male,Player
205,https://dxi4wb638ujep.cloudfront.net/1/k/e/f/efetn_zljok.png,Bill Steakspear,Steaky,Inazuma Eleven,Tension,DF,Mountain,Veteranos Inazuma Eleven,114,119,116,142,148,121,165,925,Adult,-,Male,Player
206,https://dxi4wb638ujep.cloudfront.net/1/k/d/5/d5idsaslcoc.png,Joe Ingram,Ingram,Inazuma Eleven,Bond,GK,Fire,Umbrella,117,128,120,135,141,145,128,914,Middle School,Grade 9,Male,Player
207,https://dxi4wb638ujep.cloudfront.net/1/k/9/w/9wr2_dztpus.png,Kendall Sefton,Sefton,Inazuma Eleven,Justice,DF,Wind,Umbrella,114,119,116,142,148,121,165,925,Middle School,Grade 7,Male,Player
208,https://dxi4wb638ujep.cloudfront.net/1/k/m/-/m-axsi_xede.png,Jason Strike,Strike,Inazuma Eleven,Counter-attack,DF,Fire,Umbrella,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
209,https://dxi4wb638ujep.cloudfront.net/1/k/o/f/ofdl87t7bbe.png,Norman Porter,Porter,Inazuma Eleven,Bond,DF,Mountain,Umbrella,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
210,https://dxi4wb638ujep.cloudfront.net/1/k/_/3/_3sqrelbsos.png,Maxwell Claus,Chops,Inazuma Eleven,Justice,DF,Forest,Umbrella,114,119,116,142,148,121,165,925,Middle School,Grade 7,Male,Player
211,https://dxi4wb638ujep.cloudfront.net/1/k/f/y/fypfcz-jzic.png,Bruce Chaney,Chaney,Inazuma Eleven,Tension,MF,Forest,Umbrella,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
212,https://dxi4wb638ujep.cloudfront.net/1/k/u/w/uw--vmyz070.png,Leroy Rhymes,Rhymes,Inazuma Eleven,Breach,MF,Wind,Umbrella,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
213,https://dxi4wb638ujep.cloudfront.net/1/k/a/a/aabmerbrtec.png,Mildford Scott,Scott,Inazuma Eleven,Tension,MF,Forest,Umbrella,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
214,https://dxi4wb638ujep.cloudfront.net/1/k/r/y/rywhzu9r-30.png,Lou Edmonds,Edmonds,Inazuma Eleven,Tension,FW,Fire,Umbrella,156,152,138,123,120,113,135,937,Middle School,Grade 7,Male,Player
215,https://dxi4wb638ujep.cloudfront.net/1/k/f/a/farkpv0ifbu.png,Cameron Morefield,Morefield,Inazuma Eleven,Justice,MF,Wind,Umbrella,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
216,https://dxi4wb638ujep.cloudfront.net/1/k/0/y/0yareqsyyo8.png,Greg Bernard,Cyborg,Inazuma Eleven,Breach,FW,Forest,Umbrella,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
217,https://dxi4wb638ujep.cloudfront.net/1/k/u/d/ud5ex3nqhim.png,Peter Banker,Banker,Inazuma Eleven,Breach,GK,Wind,Umbrella,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
218,https://dxi4wb638ujep.cloudfront.net/1/k/l/1/l1i_6ibqq7k.png,Saul Tunk,Tunk,Inazuma Eleven,Rough Play,MF,Fire,Umbrella,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
219,https://dxi4wb638ujep.cloudfront.net/1/k/n/u/nupjurtgv9k.png,Alan Most,Most,Inazuma Eleven,Counter-attack,DF,Mountain,Umbrella,114,119,116,142,148,121,165,925,Middle School,Grade 7,Male,Player
220,https://dxi4wb638ujep.cloudfront.net/1/k/w/8/w8-c5u18com.png,Paul Caperock,Caperock,Inazuma Eleven,Tension,DF,Wind,Umbrella,114,119,116,142,148,121,165,925,Middle School,Grade 7,Male,Player
221,https://dxi4wb638ujep.cloudfront.net/1/k/2/t/2td3qza03u8.png,Julius Molehill,Molehill,Inazuma Eleven,Tension,DF,Wind,Umbrella,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
222,https://dxi4wb638ujep.cloudfront.net/1/k/k/t/kttlw44rtb8.png,Clint Loggan,Loggan,Inazuma Eleven,Counter-attack,FW,Forest,Umbrella,165,156,142,116,113,113,124,929,Adult,-,Female,Manager
223,https://dxi4wb638ujep.cloudfront.net/1/k/p/v/pvffvewm8xm.png,Suzanne Yuma,Yuma,Inazuma Eleven,Bond,GK,Mountain,Sallys,117,128,120,135,141,145,128,914,Adult,-,Female,Player
224,https://dxi4wb638ujep.cloudfront.net/1/k/v/a/vamqgzjujr8.png,Tammy Fielding,Fielding,Inazuma Eleven,Breach,DF,Forest,Sallys,114,119,116,142,148,121,165,925,Adult,-,Female,Player
225,https://dxi4wb638ujep.cloudfront.net/1/k/e/o/eoxlrmfukiu.png,Alex Lovely,Lovely,Inazuma Eleven,Counter-attack,DF,Wind,Sallys,120,123,127,135,142,123,155,925,Adult,-,Female,Player
226,https://dxi4wb638ujep.cloudfront.net/1/k/c/j/cjqxf_x4hku.png,Louis Hillside,Knuckles,Inazuma Eleven,Tension,DF,Fire,Sallys,114,119,116,142,148,121,165,925,Adult,-,Male,Player
227,https://dxi4wb638ujep.cloudfront.net/1/k/t/h/thh2oaxcmx8.png,Ness Sheldon,Sheldon,Inazuma Eleven,Bond,DF,Mountain,Sallys,114,119,116,142,148,121,165,925,Adult,-,Male,Player
228,https://dxi4wb638ujep.cloudfront.net/1/k/n/o/nocd7dek53m.png,Lizzy Squirrel,Squirrel,Inazuma Eleven,Breach,MF,Wind,Sallys,140,152,147,121,123,113,135,931,Adult,-,Female,Player
229,https://dxi4wb638ujep.cloudfront.net/1/k/8/m/8mziwiiwuek.png,Kippy Jones,Jones,Inazuma Eleven,Breach,MF,Forest,Sallys,140,152,147,121,123,113,135,931,Adult,-,Male,Player
230,https://dxi4wb638ujep.cloudfront.net/1/k/i/m/imm6nvhsz7m.png,Fayette Riversong,Riversong,Inazuma Eleven,Justice,MF,Mountain,Sallys,135,156,158,116,113,113,140,931,Adult,-,Male,Player
231,https://dxi4wb638ujep.cloudfront.net/1/k/5/k/5k9bkqhoeik.png,Samantha Moonlight,Samantha,Inazuma Eleven,Bond,FW,Wind,Sallys,166,158,142,119,113,113,126,937,Adult,-,Female,Player
232,https://dxi4wb638ujep.cloudfront.net/1/k/x/m/xmmwqroh_ke.png,Mitch Sandstone,Sandstone,Inazuma Eleven,Justice,MF,Fire,Sallys,135,156,158,116,113,113,140,931,Adult,-,Male,Player
233,https://dxi4wb638ujep.cloudfront.net/1/k/m/k/mkx39uobsxs.png,Eddie Prentice,Prentice,Inazuma Eleven,Justice,FW,Mountain,Sallys,165,156,142,116,113,113,124,929,Adult,-,Male,Player
234,https://dxi4wb638ujep.cloudfront.net/1/k/g/l/gl0cuzdtn3c.png,Alf Holmes,Holmes,Inazuma Eleven,Tension,GK,Forest,Sallys,117,128,120,135,141,145,128,914,Adult,-,Male,Player
235,https://dxi4wb638ujep.cloudfront.net/1/k/3/j/3jfjdm7pke0.png,Ian Stager,Stager,Inazuma Eleven,Breach,DF,Forest,Sallys,114,119,116,142,148,121,165,925,Adult,-,Male,Player
236,https://dxi4wb638ujep.cloudfront.net/1/k/1/c/1cc_tvpfpc0.png,Fred Crumb,Crumb,Inazuma Eleven,Bond,DF,Mountain,Sallys,114,119,116,142,148,121,165,925,Adult,-,Male,Player
237,https://dxi4wb638ujep.cloudfront.net/1/k/e/q/eqzeaqp_ixc.png,Doug Baughan,Baughan,Inazuma Eleven,Justice,FW,Wind,Sallys,165,156,142,116,113,113,124,929,Adult,-,Male,Player
